Data	Godzina_rozp	Godzina_zak	ID_aktywnosci	PESEL
27/09/2018	20:30:00	21:15:00	8	85030615390
28/09/2018	19:00:00	19:50:00	19	87121110791
28/09/2018	19:00:00	21:30:00	14	75040642244
28/09/2018	19:00:00	20:00:00	10	73033059121
28/09/2018	20:00:00	21:00:00	26	80091255745
28/09/2018	19:00:00	20:00:00	4	60042129602
28/09/2018	20:00:00	20:45:00	5	72092076469
28/09/2018	20:30:00	21:30:00	7	83070774646
28/09/2018	19:30:00	20:20:00	19	00312447739
28/09/2018	19:00:00	20:00:00	26	98072258726
28/09/2018	20:30:00	21:30:00	26	90100532222
28/09/2018	16:00:00	17:00:00	18	93081880566
28/09/2018	16:15:00	17:05:00	19	88032884997
28/09/2018	20:30:00	23:00:00	14	88041490754
28/09/2018	16:00:00	16:45:00	17	96091727423
28/09/2018	20:00:00	21:30:00	20	78102259510
28/09/2018	19:00:00	19:50:00	19	83061750156
28/09/2018	17:00:00	17:30:00	1	82053154042
28/09/2018	20:30:00	21:15:00	16	76082244612
29/09/2018	20:00:00	22:00:00	15	92101975525
29/09/2018	19:00:00	21:30:00	14	01303192726
29/09/2018	18:45:00	19:30:00	25	90081986803
29/09/2018	16:00:00	16:45:00	3	96081099358
29/09/2018	19:30:00	21:30:00	12	63030872779
29/09/2018	17:15:00	18:15:00	11	60042129602
29/09/2018	18:00:00	19:15:00	22	68091123462
29/09/2018	16:00:00	17:00:00	26	95111093160
29/09/2018	19:30:00	22:00:00	14	71111293212
29/09/2018	19:00:00	20:00:00	10	91080777867
29/09/2018	19:00:00	21:00:00	12	01230712857
30/09/2018	16:00:00	16:45:00	13	98061785789
30/09/2018	18:45:00	19:30:00	8	85040186862
30/09/2018	20:00:00	20:45:00	8	81120464998
30/09/2018	20:00:00	20:45:00	13	85061169747
30/09/2018	16:00:00	18:00:00	9	92052540982
30/09/2018	18:45:00	19:30:00	8	83070774646
30/09/2018	20:30:00	21:15:00	25	00221216048
30/09/2018	20:30:00	21:30:00	5	81041832832
30/09/2018	16:00:00	18:30:00	14	70080914919
30/09/2018	18:45:00	20:45:00	15	91091314554
01/10/2018	18:45:00	19:35:00	19	68010634532
01/10/2018	20:00:00	21:00:00	21	89073075463
01/10/2018	17:00:00	17:45:00	25	81030746177
01/10/2018	20:00:00	22:30:00	14	82011292429
01/10/2018	16:00:00	16:45:00	3	85081541903
01/10/2018	16:00:00	16:30:00	1	90050968982
01/10/2018	16:30:00	17:20:00	19	86112727558
01/10/2018	17:30:00	19:00:00	20	81041832832
01/10/2018	16:00:00	17:00:00	5	95110862679
01/10/2018	20:30:00	22:30:00	15	92101975525
01/10/2018	19:00:00	19:45:00	13	71070846711
01/10/2018	19:45:00	20:45:00	18	61120859464
02/10/2018	17:00:00	18:00:00	11	73102055173
02/10/2018	20:00:00	21:00:00	24	70080914919
02/10/2018	16:00:00	18:30:00	14	77022270175
02/10/2018	17:00:00	18:00:00	7	95013062448
02/10/2018	20:30:00	21:30:00	21	83122155515
02/10/2018	19:45:00	20:15:00	1	87042098442
02/10/2018	18:45:00	19:45:00	26	96082456169
02/10/2018	20:00:00	20:45:00	25	83071577958
02/10/2018	18:45:00	19:45:00	18	90050968982
02/10/2018	20:00:00	20:45:00	3	01291479054
02/10/2018	20:15:00	21:25:00	23	97081619346
02/10/2018	19:30:00	21:00:00	6	74051070044
02/10/2018	18:00:00	18:45:00	17	85081541903
02/10/2018	17:00:00	17:50:00	19	88032884997
02/10/2018	20:00:00	20:45:00	16	83020982950
03/10/2018	20:15:00	22:15:00	15	97062640145
03/10/2018	19:45:00	20:45:00	26	97081619346
03/10/2018	20:30:00	22:30:00	12	88041889574
03/10/2018	20:00:00	21:00:00	11	81111358204
03/10/2018	19:00:00	19:45:00	16	69072710172
03/10/2018	17:00:00	18:30:00	6	91091521428
04/10/2018	20:30:00	22:30:00	15	73050978537
04/10/2018	20:00:00	21:00:00	7	90071594539
04/10/2018	20:00:00	21:00:00	24	90100532222
04/10/2018	20:30:00	21:30:00	24	96021654296
04/10/2018	20:00:00	21:10:00	23	66022017983
04/10/2018	18:00:00	19:10:00	23	85081541903
04/10/2018	20:00:00	20:45:00	13	83040314845
04/10/2018	20:00:00	22:00:00	12	89073075463
04/10/2018	20:00:00	20:45:00	13	90050968982
04/10/2018	17:00:00	18:00:00	10	68091123462
04/10/2018	19:30:00	20:20:00	19	74091264258
05/10/2018	19:00:00	20:30:00	6	76021661410
05/10/2018	20:30:00	21:15:00	16	98061785789
05/10/2018	16:00:00	17:00:00	26	00221216048
05/10/2018	20:30:00	21:30:00	26	84061632305
05/10/2018	20:00:00	21:30:00	20	77022270175
05/10/2018	19:00:00	19:45:00	3	74091264258
05/10/2018	20:30:00	21:30:00	11	86122554131
05/10/2018	18:45:00	21:15:00	14	85081541903
06/10/2018	20:00:00	21:15:00	22	75071778477
06/10/2018	17:00:00	19:00:00	15	81061911438
06/10/2018	16:00:00	17:00:00	10	91050832765
06/10/2018	16:15:00	17:15:00	7	82092387166
06/10/2018	18:45:00	19:45:00	21	86061622153
06/10/2018	20:30:00	21:30:00	24	76082244612
06/10/2018	19:30:00	20:15:00	5	73033059121
06/10/2018	16:00:00	17:00:00	21	91052873780
06/10/2018	19:00:00	21:00:00	12	83041762623
06/10/2018	20:30:00	21:30:00	11	89073075463
06/10/2018	20:00:00	20:45:00	8	86021379938
06/10/2018	16:30:00	17:15:00	3	82092387166
07/10/2018	17:30:00	19:30:00	15	95091183893
07/10/2018	19:00:00	21:00:00	15	83020982950
07/10/2018	20:00:00	21:00:00	26	81112342280
07/10/2018	20:15:00	22:15:00	9	79041379857
07/10/2018	16:00:00	18:30:00	14	83071577958
07/10/2018	16:00:00	16:45:00	25	86052090714
07/10/2018	16:00:00	18:00:00	9	80111769711
07/10/2018	16:00:00	16:45:00	16	94112589931
07/10/2018	17:00:00	18:30:00	2	96041655459
07/10/2018	16:00:00	17:15:00	22	01303192726
07/10/2018	18:45:00	19:45:00	24	86061622153
07/10/2018	16:00:00	16:30:00	1	92121746006
07/10/2018	20:30:00	21:15:00	16	81072675910
07/10/2018	20:00:00	21:30:00	20	84062618311
08/10/2018	20:00:00	21:30:00	2	86112727558
08/10/2018	18:00:00	19:30:00	2	71070846711
08/10/2018	16:00:00	16:45:00	16	98072258726
08/10/2018	19:00:00	19:45:00	13	94082877603
08/10/2018	16:00:00	16:50:00	19	92050657479
08/10/2018	18:45:00	20:45:00	9	81071092233
08/10/2018	20:15:00	21:05:00	19	78102259510
08/10/2018	20:00:00	21:00:00	7	92041895143
08/10/2018	17:30:00	18:30:00	24	82121356705
08/10/2018	17:00:00	19:30:00	14	88041490754
08/10/2018	18:45:00	20:45:00	15	73050978537
08/10/2018	19:00:00	21:00:00	9	96041655459
08/10/2018	19:30:00	20:30:00	11	78033117532
08/10/2018	16:00:00	18:00:00	15	01230712857
08/10/2018	16:00:00	16:45:00	25	89011284779
08/10/2018	18:45:00	20:45:00	9	81072675910
08/10/2018	17:00:00	17:45:00	5	84080569574
08/10/2018	19:30:00	21:00:00	6	93081880566
09/10/2018	20:30:00	21:30:00	5	86021379938
09/10/2018	19:00:00	21:30:00	14	94032111339
09/10/2018	19:00:00	21:00:00	15	01271948491
09/10/2018	19:30:00	20:15:00	3	95122362499
09/10/2018	17:00:00	19:30:00	14	76021661410
09/10/2018	19:30:00	22:00:00	14	79041379857
09/10/2018	20:30:00	22:00:00	7	91122080296
09/10/2018	20:00:00	21:30:00	20	88041490754
10/10/2018	16:00:00	16:45:00	13	76082244612
10/10/2018	19:00:00	20:00:00	11	88081454071
10/10/2018	20:00:00	22:00:00	9	82011292429
10/10/2018	17:00:00	17:45:00	25	92041895143
10/10/2018	19:45:00	20:30:00	13	79041379857
10/10/2018	20:15:00	21:30:00	22	92090866233
10/10/2018	19:30:00	21:00:00	7	92052540982
10/10/2018	20:00:00	21:00:00	11	75040642244
10/10/2018	20:00:00	20:45:00	13	00220396736
10/10/2018	20:00:00	22:00:00	9	92050657479
10/10/2018	20:00:00	20:45:00	3	86052090714
10/10/2018	20:00:00	20:45:00	17	80082936525
10/10/2018	16:15:00	18:15:00	12	01271948491
10/10/2018	18:45:00	20:45:00	12	87042098442
10/10/2018	17:00:00	18:30:00	2	87062086333
11/10/2018	17:00:00	18:15:00	22	85030615390
11/10/2018	20:00:00	20:30:00	1	99071947484
11/10/2018	20:00:00	21:30:00	20	98052514170
11/10/2018	16:45:00	17:30:00	3	94110383957
11/10/2018	16:00:00	17:30:00	20	92090866233
11/10/2018	20:00:00	22:30:00	14	01271948491
11/10/2018	20:00:00	22:00:00	15	71111293212
11/10/2018	17:00:00	18:30:00	6	92112377396
11/10/2018	17:15:00	18:00:00	3	68010634532
11/10/2018	20:00:00	20:45:00	16	84031414595
11/10/2018	16:00:00	16:45:00	13	79052922062
11/10/2018	16:00:00	18:00:00	12	00312447739
11/10/2018	17:15:00	18:45:00	7	86030715967
11/10/2018	20:15:00	21:45:00	20	73033059121
11/10/2018	18:45:00	19:30:00	25	96042743290
11/10/2018	20:30:00	21:15:00	3	70080914919
11/10/2018	16:00:00	17:30:00	7	95111093160
11/10/2018	18:00:00	19:10:00	23	88020643885
12/10/2018	20:00:00	21:00:00	21	86122554131
12/10/2018	16:00:00	17:30:00	6	83020982950
12/10/2018	16:00:00	16:45:00	17	62011052982
12/10/2018	16:00:00	17:30:00	7	84062618311
12/10/2018	19:30:00	22:00:00	14	89072858597
12/10/2018	17:15:00	18:15:00	7	94100739689
12/10/2018	17:30:00	19:30:00	9	98052514170
12/10/2018	20:30:00	23:00:00	14	71070846711
12/10/2018	19:30:00	21:30:00	15	85040186862
12/10/2018	19:00:00	20:00:00	21	01303192726
12/10/2018	20:30:00	21:30:00	7	74051070044
12/10/2018	22:45:00	23:30:00	13	84031414595
12/10/2018	20:00:00	20:45:00	16	78033117532
12/10/2018	20:00:00	22:00:00	12	96041655459
12/10/2018	20:00:00	21:00:00	26	91091521428
13/10/2018	19:00:00	20:15:00	22	91080777867
13/10/2018	20:30:00	21:30:00	21	96042743290
13/10/2018	19:30:00	20:15:00	17	88020643885
13/10/2018	19:00:00	19:50:00	19	81120464998
13/10/2018	16:00:00	18:00:00	12	88041889574
13/10/2018	20:00:00	21:00:00	18	80091255745
13/10/2018	19:00:00	21:00:00	12	97080131708
13/10/2018	20:00:00	21:00:00	7	98072258726
13/10/2018	19:00:00	21:00:00	15	89072858597
14/10/2018	19:45:00	22:15:00	14	94112589931
14/10/2018	19:30:00	20:20:00	19	75020256913
14/10/2018	17:30:00	18:45:00	22	91050832765
14/10/2018	20:30:00	22:00:00	7	98061785789
14/10/2018	18:45:00	19:45:00	21	72092468930
14/10/2018	17:00:00	19:30:00	14	79051566610
14/10/2018	19:00:00	21:30:00	14	00220396736
14/10/2018	20:30:00	21:30:00	11	82040646116
15/10/2018	19:30:00	21:30:00	15	01230712857
15/10/2018	19:45:00	20:45:00	26	82121356705
15/10/2018	20:30:00	21:30:00	11	94082877603
15/10/2018	19:00:00	19:50:00	19	71070846711
15/10/2018	20:00:00	21:00:00	7	69120818917
15/10/2018	19:00:00	19:45:00	3	66022017983
15/10/2018	19:45:00	21:45:00	15	92112377396
15/10/2018	16:00:00	16:45:00	3	00252960031
15/10/2018	16:15:00	17:45:00	20	90120447577
15/10/2018	19:45:00	21:15:00	20	91091314554
15/10/2018	20:30:00	21:15:00	13	92041895143
16/10/2018	20:00:00	21:00:00	26	76071328228
16/10/2018	17:00:00	17:45:00	16	98061785789
16/10/2018	20:00:00	20:45:00	16	00221216048
16/10/2018	19:30:00	21:30:00	9	86030715967
16/10/2018	17:00:00	17:45:00	13	92052540982
16/10/2018	19:00:00	20:00:00	7	80091255745
16/10/2018	17:00:00	19:00:00	12	74051070044
16/10/2018	16:00:00	18:30:00	14	81112342280
16/10/2018	17:00:00	18:30:00	20	84061632305
16/10/2018	20:30:00	21:30:00	26	80091255745
16/10/2018	17:00:00	18:00:00	4	75040642244
16/10/2018	20:30:00	21:15:00	17	98061785789
16/10/2018	17:00:00	18:10:00	23	01303192726
16/10/2018	16:30:00	17:30:00	24	80052785782
16/10/2018	17:15:00	19:15:00	15	82031633910
17/10/2018	20:30:00	22:00:00	6	81112342280
17/10/2018	20:00:00	20:45:00	8	68010634532
17/10/2018	20:30:00	22:30:00	9	85080910544
17/10/2018	16:00:00	17:15:00	22	88081454071
17/10/2018	16:00:00	16:45:00	16	82011292429
17/10/2018	20:00:00	22:00:00	9	97081619346
17/10/2018	20:30:00	21:30:00	11	99121824301
17/10/2018	20:00:00	20:45:00	8	87090865078
17/10/2018	19:00:00	20:00:00	4	80091255745
17/10/2018	19:30:00	20:30:00	26	91022421942
17/10/2018	20:00:00	20:50:00	19	75020256913
18/10/2018	20:00:00	21:00:00	11	92050657479
18/10/2018	16:00:00	16:45:00	16	83030713018
18/10/2018	19:00:00	20:00:00	26	97081619346
18/10/2018	20:30:00	23:00:00	14	79041379857
18/10/2018	19:30:00	20:15:00	13	92110661765
18/10/2018	20:30:00	22:00:00	6	90071048687
18/10/2018	16:00:00	18:00:00	15	98052514170
19/10/2018	19:30:00	21:00:00	20	85080910544
19/10/2018	20:30:00	21:20:00	19	89110296013
19/10/2018	16:00:00	18:00:00	15	84032612756
19/10/2018	18:45:00	20:15:00	7	88041490754
19/10/2018	16:00:00	17:30:00	6	85030615390
19/10/2018	20:30:00	21:30:00	24	98052514170
19/10/2018	19:45:00	21:45:00	9	97062640145
19/10/2018	20:00:00	22:00:00	9	87062086333
20/10/2018	19:30:00	21:00:00	20	81030746177
20/10/2018	16:00:00	18:30:00	14	01301144688
20/10/2018	18:45:00	20:45:00	12	88020643885
20/10/2018	17:15:00	18:00:00	16	91050832765
20/10/2018	19:30:00	21:00:00	20	83030713018
20/10/2018	16:00:00	16:45:00	16	60042129602
20/10/2018	20:00:00	21:00:00	21	81061911438
20/10/2018	20:00:00	22:00:00	9	88060633398
20/10/2018	20:30:00	21:30:00	7	63030872779
20/10/2018	17:30:00	18:15:00	25	92041895143
20/10/2018	20:30:00	21:30:00	11	92090866233
20/10/2018	20:00:00	21:00:00	21	75020256913
20/10/2018	18:45:00	19:30:00	5	81071092233
21/10/2018	19:00:00	21:30:00	14	80121119944
21/10/2018	19:45:00	20:30:00	13	80091255745
21/10/2018	17:30:00	18:15:00	13	76082244612
21/10/2018	16:00:00	17:30:00	20	88060633398
21/10/2018	16:00:00	17:30:00	20	95110862679
21/10/2018	17:00:00	17:45:00	8	90071048687
21/10/2018	20:00:00	22:00:00	15	01303192726
21/10/2018	18:45:00	20:45:00	9	88081454071
21/10/2018	20:00:00	21:00:00	4	59121254845
21/10/2018	18:45:00	20:15:00	20	63030872779
21/10/2018	19:00:00	19:45:00	8	01271948491
21/10/2018	20:30:00	21:15:00	8	73102055173
21/10/2018	17:00:00	17:50:00	19	73050978537
21/10/2018	17:15:00	18:45:00	20	87090865078
21/10/2018	18:45:00	20:45:00	15	72092468930
21/10/2018	19:45:00	21:15:00	20	92110661765
21/10/2018	20:00:00	20:45:00	16	96091727423
21/10/2018	19:30:00	21:00:00	6	97081619346
21/10/2018	18:45:00	19:45:00	5	90081986803
21/10/2018	16:15:00	17:15:00	21	77021449064
21/10/2018	16:15:00	17:15:00	11	88032884997
21/10/2018	20:00:00	22:00:00	9	94110383957
21/10/2018	20:00:00	21:00:00	18	92121746006
22/10/2018	20:00:00	21:30:00	20	00252960031
22/10/2018	20:30:00	22:30:00	12	76071328228
22/10/2018	16:00:00	17:00:00	7	74051070044
22/10/2018	16:00:00	17:30:00	2	89110296013
22/10/2018	19:30:00	20:15:00	17	89073075463
22/10/2018	19:00:00	20:00:00	4	68091123462
22/10/2018	19:30:00	20:30:00	26	95111093160
22/10/2018	19:30:00	21:00:00	20	94112589931
22/10/2018	16:30:00	17:15:00	8	84031414595
22/10/2018	16:15:00	18:15:00	9	81061911438
22/10/2018	16:00:00	17:00:00	18	00211486684
22/10/2018	20:00:00	20:45:00	17	83041762623
23/10/2018	16:00:00	16:45:00	16	60042129602
23/10/2018	20:00:00	21:00:00	21	86030715967
23/10/2018	20:30:00	21:15:00	8	77070796384
23/10/2018	16:00:00	18:00:00	15	70080914919
23/10/2018	19:30:00	21:00:00	7	82011292429
23/10/2018	17:00:00	19:30:00	14	80063050611
23/10/2018	19:00:00	19:45:00	16	89021968180
23/10/2018	18:45:00	20:45:00	15	95122362499
23/10/2018	17:30:00	18:15:00	8	70021574202
23/10/2018	20:30:00	21:15:00	8	74051070044
23/10/2018	19:45:00	22:15:00	14	92050657479
23/10/2018	17:15:00	18:30:00	22	87121181946
23/10/2018	19:00:00	19:45:00	16	96081099358
23/10/2018	20:00:00	21:00:00	11	92010762609
23/10/2018	17:00:00	19:00:00	15	00220396736
23/10/2018	19:00:00	19:45:00	25	91022421942
23/10/2018	20:00:00	20:45:00	25	88081454071
24/10/2018	20:00:00	21:00:00	11	90120447577
24/10/2018	19:30:00	20:30:00	26	87052520227
24/10/2018	19:00:00	19:45:00	16	91091521428
24/10/2018	19:30:00	22:00:00	14	68010634532
24/10/2018	20:00:00	22:00:00	12	73033059121
24/10/2018	18:00:00	19:00:00	7	87121181946
24/10/2018	20:00:00	20:45:00	25	89021968180
24/10/2018	16:00:00	18:00:00	15	87121110791
24/10/2018	16:00:00	18:00:00	15	70080914919
24/10/2018	18:45:00	20:45:00	12	92090866233
24/10/2018	20:30:00	22:30:00	15	88081454071
25/10/2018	20:00:00	20:45:00	16	98052514170
25/10/2018	19:30:00	20:30:00	4	82011292429
25/10/2018	20:30:00	22:30:00	9	77102111394
25/10/2018	16:15:00	17:00:00	3	93111772717
25/10/2018	20:00:00	21:00:00	11	74051070044
25/10/2018	17:00:00	18:00:00	7	82092387166
25/10/2018	16:30:00	17:15:00	13	88041490754
25/10/2018	17:00:00	19:00:00	12	91091314554
25/10/2018	20:00:00	22:00:00	9	81071092233
25/10/2018	20:30:00	21:30:00	10	77070796384
25/10/2018	20:00:00	21:00:00	7	00220396736
25/10/2018	16:00:00	16:45:00	25	90050968982
26/10/2018	18:00:00	18:45:00	25	87042098442
26/10/2018	19:00:00	20:00:00	21	93111321638
26/10/2018	19:00:00	20:30:00	6	74051070044
26/10/2018	19:30:00	20:30:00	11	82121356705
26/10/2018	20:00:00	21:30:00	6	80112885740
26/10/2018	20:30:00	21:15:00	8	85080910544
26/10/2018	17:00:00	18:00:00	4	89052322441
26/10/2018	20:00:00	22:30:00	14	86052090714
26/10/2018	19:00:00	20:00:00	11	95111093160
26/10/2018	19:00:00	20:00:00	26	80121119944
27/10/2018	18:45:00	19:30:00	3	83020982950
27/10/2018	16:00:00	18:30:00	14	89011284779
27/10/2018	16:00:00	17:00:00	24	73033059121
27/10/2018	20:00:00	21:00:00	4	73042042642
27/10/2018	17:00:00	18:00:00	7	90050968982
27/10/2018	18:45:00	20:45:00	15	01291479054
27/10/2018	18:45:00	20:00:00	22	92110661765
27/10/2018	19:00:00	19:45:00	25	86061622153
27/10/2018	17:00:00	17:45:00	25	86112727558
27/10/2018	18:45:00	20:15:00	20	66022017983
27/10/2018	18:45:00	20:45:00	9	61120859464
27/10/2018	20:30:00	21:30:00	5	83071577958
27/10/2018	19:00:00	19:45:00	13	85061849221
28/10/2018	19:30:00	20:45:00	22	96082456169
28/10/2018	20:30:00	21:15:00	5	82092387166
28/10/2018	20:30:00	21:30:00	26	66022017983
28/10/2018	16:15:00	17:00:00	16	74091264258
28/10/2018	16:30:00	17:15:00	16	83020982950
28/10/2018	19:30:00	20:30:00	5	95111093160
28/10/2018	16:00:00	17:00:00	18	83070774646
28/10/2018	17:00:00	17:45:00	8	82053154042
28/10/2018	19:00:00	20:00:00	21	60042129602
28/10/2018	16:30:00	17:30:00	7	87062750948
28/10/2018	17:00:00	17:45:00	16	99071947484
28/10/2018	19:00:00	19:50:00	19	92112377396
28/10/2018	17:00:00	18:30:00	2	83030713018
29/10/2018	16:00:00	17:00:00	24	81112342280
29/10/2018	19:00:00	21:00:00	15	00252960031
29/10/2018	20:30:00	22:00:00	20	73050978537
29/10/2018	16:30:00	17:20:00	19	89051965791
29/10/2018	20:30:00	21:30:00	11	95122362499
29/10/2018	20:30:00	21:30:00	21	86112727558
29/10/2018	19:45:00	21:45:00	12	82091425966
29/10/2018	18:45:00	20:45:00	9	93102278884
29/10/2018	19:00:00	19:45:00	13	92052540982
29/10/2018	20:30:00	21:30:00	24	84080569574
29/10/2018	17:00:00	18:00:00	10	80091255745
29/10/2018	20:30:00	21:30:00	11	97080131708
30/10/2018	17:15:00	18:45:00	20	79051566610
30/10/2018	20:00:00	21:30:00	20	01230712857
30/10/2018	19:00:00	20:15:00	22	83030713018
30/10/2018	20:00:00	22:00:00	12	82121356705
30/10/2018	20:30:00	21:20:00	19	68010634532
30/10/2018	19:30:00	20:15:00	25	95091183893
30/10/2018	17:00:00	17:45:00	13	85061849221
30/10/2018	18:45:00	20:45:00	15	81123072981
30/10/2018	18:45:00	21:15:00	14	96121059001
30/10/2018	19:00:00	19:50:00	19	76012093493
30/10/2018	18:45:00	19:45:00	21	96091727423
30/10/2018	16:00:00	16:45:00	17	72092076469
30/10/2018	18:45:00	20:45:00	9	97061261282
30/10/2018	20:30:00	22:00:00	6	82092143609
30/10/2018	16:30:00	18:00:00	20	99071947484
30/10/2018	20:00:00	22:00:00	15	94112589931
30/10/2018	16:15:00	17:00:00	25	93111772717
31/10/2018	19:30:00	20:15:00	13	72092076469
31/10/2018	16:00:00	16:45:00	25	82121356705
31/10/2018	17:30:00	19:30:00	15	01291479054
31/10/2018	18:00:00	19:00:00	24	88032151088
31/10/2018	19:30:00	20:15:00	16	82092387166
31/10/2018	20:00:00	21:30:00	20	89011284779
31/10/2018	16:00:00	16:45:00	17	85061169747
31/10/2018	19:45:00	21:45:00	15	84031414595
31/10/2018	20:00:00	21:15:00	22	96021654296
01/11/2018	18:00:00	19:00:00	24	80112885740
01/11/2018	18:45:00	19:30:00	8	98072258726
01/11/2018	19:00:00	19:45:00	25	81072675910
01/11/2018	20:30:00	21:30:00	11	98061785789
01/11/2018	16:00:00	18:00:00	15	90120447577
01/11/2018	18:45:00	19:30:00	3	76021661410
01/11/2018	18:45:00	19:30:00	17	89061122722
01/11/2018	16:00:00	17:00:00	24	00252960031
01/11/2018	19:45:00	21:15:00	20	96081099358
01/11/2018	20:30:00	21:30:00	7	80121119944
01/11/2018	16:00:00	16:45:00	8	96041655459
01/11/2018	17:00:00	19:00:00	12	82053154042
02/11/2018	19:00:00	21:00:00	9	94082877603
02/11/2018	20:30:00	22:00:00	20	82092143609
02/11/2018	20:30:00	21:30:00	11	92101975525
02/11/2018	17:00:00	19:00:00	15	92121746006
02/11/2018	17:15:00	18:15:00	11	00312447739
02/11/2018	18:45:00	19:45:00	24	88020643885
02/11/2018	19:00:00	21:00:00	12	81120464998
02/11/2018	16:00:00	18:00:00	15	90050968982
02/11/2018	19:00:00	21:00:00	12	89072858597
02/11/2018	20:00:00	22:00:00	15	92050657479
02/11/2018	20:30:00	22:00:00	2	87090865078
02/11/2018	20:00:00	21:00:00	4	82053154042
02/11/2018	16:00:00	17:00:00	11	59121254845
03/11/2018	20:30:00	22:30:00	15	83061750156
03/11/2018	19:00:00	20:30:00	2	01291479054
03/11/2018	16:30:00	17:30:00	18	01301144688
03/11/2018	20:00:00	20:45:00	25	85081541903
03/11/2018	20:00:00	22:00:00	15	93111772717
03/11/2018	20:30:00	22:00:00	6	70021574202
03/11/2018	20:00:00	22:00:00	15	86021379938
03/11/2018	20:30:00	21:15:00	8	92112377396
03/11/2018	19:45:00	22:15:00	14	81072675910
03/11/2018	17:00:00	18:00:00	18	99071947484
04/11/2018	18:45:00	20:15:00	2	84032612756
04/11/2018	19:00:00	19:45:00	13	85022769263
04/11/2018	19:00:00	20:30:00	7	89051965791
04/11/2018	20:00:00	21:30:00	2	97052873850
04/11/2018	18:45:00	19:45:00	18	83040314845
04/11/2018	20:00:00	21:00:00	18	96091727423
04/11/2018	18:45:00	19:30:00	25	74090680952
04/11/2018	16:15:00	17:00:00	25	88032884997
04/11/2018	18:45:00	19:35:00	19	83040232798
04/11/2018	20:00:00	21:30:00	2	91103111832
04/11/2018	18:00:00	20:00:00	9	69120818917
04/11/2018	19:00:00	19:45:00	16	80082936525
04/11/2018	17:00:00	18:00:00	11	79051566610
04/11/2018	18:45:00	19:45:00	7	79052162464
04/11/2018	18:45:00	19:30:00	3	81072675910
04/11/2018	18:45:00	19:30:00	25	91080777867
05/11/2018	20:30:00	23:00:00	14	75071778477
05/11/2018	16:00:00	16:45:00	25	67101888089
05/11/2018	19:00:00	21:30:00	14	68010634532
05/11/2018	16:00:00	16:45:00	13	75111867316
05/11/2018	20:00:00	22:00:00	15	81071092233
05/11/2018	20:30:00	21:30:00	26	92010762609
05/11/2018	19:00:00	21:00:00	15	63030872779
06/11/2018	19:00:00	20:00:00	4	77021449064
06/11/2018	20:00:00	22:00:00	15	71111293212
06/11/2018	16:30:00	19:00:00	14	84032612756
06/11/2018	20:45:00	22:15:00	2	91091314554
06/11/2018	20:00:00	21:00:00	10	75040642244
06/11/2018	19:00:00	19:45:00	16	70021574202
06/11/2018	19:45:00	20:30:00	17	80091255745
06/11/2018	17:30:00	18:15:00	17	75040642244
06/11/2018	16:30:00	19:00:00	14	69120818917
06/11/2018	19:00:00	19:45:00	13	96082456169
06/11/2018	19:30:00	20:20:00	19	71070846711
07/11/2018	20:00:00	21:00:00	5	94032111339
07/11/2018	17:00:00	18:00:00	11	77021449064
07/11/2018	20:30:00	23:00:00	14	80063050611
07/11/2018	20:30:00	21:15:00	13	89073075463
07/11/2018	19:30:00	20:20:00	19	96081099358
07/11/2018	18:45:00	19:30:00	5	90071048687
07/11/2018	17:00:00	18:00:00	10	90011047109
07/11/2018	17:00:00	19:00:00	12	81111358204
07/11/2018	20:00:00	21:00:00	24	98010881962
07/11/2018	20:30:00	22:30:00	9	83041762623
07/11/2018	20:00:00	20:45:00	8	59121254845
07/11/2018	19:00:00	20:00:00	24	97062640145
07/11/2018	20:00:00	20:45:00	5	87062086333
07/11/2018	19:00:00	21:00:00	12	92110661765
07/11/2018	19:30:00	20:30:00	26	97061261282
07/11/2018	20:00:00	21:00:00	21	74060969953
08/11/2018	20:00:00	22:00:00	15	83061750156
08/11/2018	19:45:00	21:45:00	15	95110862679
08/11/2018	20:00:00	21:00:00	11	87121181946
08/11/2018	19:30:00	20:00:00	1	70021574202
08/11/2018	16:00:00	17:30:00	6	90011047109
08/11/2018	16:00:00	18:00:00	15	83020982950
08/11/2018	16:30:00	18:30:00	15	66022017983
08/11/2018	19:30:00	20:00:00	1	99121824301
08/11/2018	20:30:00	21:15:00	3	00220396736
08/11/2018	17:00:00	17:45:00	16	94082877603
08/11/2018	20:00:00	21:30:00	7	78033117532
08/11/2018	18:45:00	21:15:00	14	98010996356
08/11/2018	18:45:00	21:15:00	14	90071594539
08/11/2018	19:45:00	20:35:00	19	88081454071
08/11/2018	17:00:00	18:00:00	11	81120464998
08/11/2018	18:45:00	19:30:00	25	75020256913
09/11/2018	16:00:00	16:45:00	8	82040646116
09/11/2018	16:30:00	18:00:00	2	77022270175
09/11/2018	20:30:00	21:30:00	7	74090680952
09/11/2018	17:15:00	19:45:00	14	74060969953
09/11/2018	20:00:00	20:45:00	25	87090865078
09/11/2018	17:00:00	18:30:00	2	83040232798
09/11/2018	16:00:00	16:45:00	13	94110383957
09/11/2018	20:00:00	21:30:00	7	89051965791
09/11/2018	16:00:00	18:00:00	15	00220396736
09/11/2018	20:30:00	21:15:00	5	91050832765
09/11/2018	20:30:00	22:00:00	6	92050657479
09/11/2018	19:30:00	20:15:00	3	89072858597
09/11/2018	20:00:00	20:45:00	8	01301144688
